Distance,Time_sec,SteerAngle_[deg],SteerVelo_[deg/s],AccelPedalPosition_[-],AccelPedalSpeed
17.71002,1.180668,21.398336,-52.349751,18.823538,-0.0004
17.78003,1.185335333,20.899106,-49.922981,18.823534,-0.0007
17.85004,1.190002667,20.428029,-47.107709,18.823527,-0.0006
17.92004,1.194669333,19.989115,-43.891435,18.823521,-0.0004
17.99005,1.199336667,19.585672,-40.344299,18.823517,0.0002
18.06006,1.204004,19.219888,-36.578422,18.823519,0.0009
18.13001,1.208667333,18.892814,-32.707398,18.823528,0.0014
18.20001,1.213334,18.604628,-28.818556,18.823542,0.0016
18.27002,1.218001333,18.354987,-24.964143,18.823558,0.0011
18.35004,1.223336,18.143283,-21.17032,18.823569,-0.0002
18.42004,1.228002667,17.968719,-17.456464,18.823567,-0.0019
18.49005,1.23267,17.83018,-13.853916,18.823548,-0.0035
18.56006,1.237337333,17.726027,-10.415217,18.823513,-0.0042
18.63001,1.242000667,17.653912,-7.211543,18.823471,-0.0031
18.70001,1.246667333,17.610681,-4.323069,18.82344,-0.0002
18.77002,1.251334667,17.592385,-1.829634,18.823438,0.0041
18.85004,1.256669333,17.594329,0.194427,18.823479,0.0084
18.92004,1.261336,17.611162,1.68324,18.823563,0.0107
18.99005,1.266003333,17.637011,2.584953,18.82367,0.009
19.06006,1.270670667,17.665731,2.872003,18.82376,0.0024
19.14002,1.276001333,17.691256,2.55247,18.823784,-0.0083
19.21002,1.280668,17.708009,1.675318,18.823701,-0.0199
19.28003,1.285335333,17.71125,0.324135,18.823502,-0.0273
19.35004,1.290002667,17.697247,-1.40035,18.823229,-0.0252
19.43005,1.295336667,17.663213,-3.403409,18.822977,-0.0106
19.5,1.3,17.607044,-5.616858,18.822871,0.0156
19.57001,1.304667333,17.526962,-8.008217,18.823027,0.0461
19.65003,1.310002,17.421242,-10.571982,18.823488,0.0685
19.72003,1.314668667,17.288209,-13.303335,18.824173,0.0691
19.79004,1.319336,17.126559,-16.165021,18.824864,0.0375
19.87006,1.324670667,16.935902,-19.065668,18.825239,-0.0255
19.94,1.329333333,16.717247,-21.865511,18.824984,-0.1044
20.02002,1.334668,16.473121,-24.412559,18.82394,-0.1696
20.09003,1.339335333,16.207169,-26.595197,18.822244,-0.1842
20.17004,1.344669333,15.923308,-28.386144,18.820402,-0.1193
20.24005,1.349336667,15.624764,-29.854362,18.819209,0.0306
20.32001,1.354667333,15.313404,-31.135991,18.819515,0.2325
20.39002,1.359334667,14.989651,-32.375285,18.82184,0.4149
20.47003,1.364668667,14.653038,-33.661352,18.825989,0.4824
20.54004,1.369336,14.303159,-34.987938,18.830813,0.3505
20.62006,1.374670667,13.940646,-36.251236,18.834318,-0.0108
20.69,1.379333333,13.567816,-37.283059,18.83421,-0.5369
20.77002,1.384668,13.188777,-37.903846,18.828841,-1.0548
20.84003,1.389335333,12.809013,-37.976463,18.818293,-1.3087
20.92004,1.394669333,12.434564,-37.444903,18.805206,-1.032
21,1.4,12.07108,-36.348374,18.794886,-0.0501
21.07001,1.404667333,11.722986,-34.809398,18.794385,1.6228
21.15003,1.410002,11.392957,-33.002871,18.810613,3.7334
21.23004,1.415336,11.081778,-31.117863,18.847947,5.8262
21.30005,1.420003333,10.788548,-29.32309,18.906209,7.3704
21.38001,1.425334,10.51113,-27.741711,18.979913,7.9395
21.46002,1.430668,10.246773,-26.435749,19.059308,7.3704
21.53003,1.435335333,9.992783,-25.398989,19.133012,5.8262
21.61005,1.44067,9.747181,-24.560202,19.191274,3.7334
21.69,1.446,9.50917,-23.801081,19.228608,1.6228
21.77002,1.451334667,9.279274,-22.989573,19.244836,-0.0501
21.84003,1.456002,9.059074,-22.02001,19.244335,-1.032
21.92004,1.461336,8.85063,-20.844395,19.234015,-1.3087
22,1.466666667,8.655814,-19.481612,19.220928,-1.0548
22.08002,1.472001333,8.475793,-18.002111,19.21038,-0.537
22.16003,1.477335333,8.310819,-16.497375,19.20501,-0.0108
22.23004,1.482002667,8.160327,-15.049201,19.204902,0.3505
22.31006,1.487337333,8.023213,-13.711427,19.208407,0.4825
22.39002,1.492668,7.898131,-12.508239,19.213232,0.4149
22.47003,1.498002,7.783692,-11.44391,19.217381,0.2326
22.55005,1.503336667,7.678556,-10.513574,19.219707,0.0306
22.63001,1.508667333,7.581499,-9.70567,19.220013,-0.1193
22.71002,1.514001333,7.491566,-8.993326,19.21882,-0.1843
22.79004,1.519336,7.408348,-8.32181,19.216977,-0.1698
22.87006,1.524670667,7.332277,-7.607081,19.215279,-0.1046
22.95001,1.530000667,7.26469,-6.758687,19.214233,-0.0255
23.03003,1.535335333,7.207436,-5.725374,19.213978,0.0376
23.11005,1.54067,7.162019,-4.541769,19.214354,0.0694
23.19,1.546,7.128562,-3.345668,19.215048,0.0689
23.27002,1.551334667,7.105082,-2.348048,19.215737,0.0465
23.35004,1.556669333,7.087427,-1.765411,19.216202,0.0157
23.43005,1.562003333,7.069954,-1.747338,19.216359,-0.0107
23.51001,1.567334,7.046606,-2.334838,19.216252,-0.0259
23.59003,1.572668667,7.011945,-3.466107,19.215993,-0.0282
23.67004,1.578002667,6.961752,-5.019233,19.215711,-0.0209
23.75,1.583333333,6.893112,-6.864064,19.215502,-0.009
23.83002,1.588668,6.804138,-8.897409,19.215412,0.0026
23.91003,1.594002,6.693614,-11.052311,19.215438,0.0105
24,1.6,6.560728,-13.28866,19.215543,0.0131
24.08002,1.605334667,6.40495,-15.577815,19.215674,0.0112
24.16003,1.610668667,6.226067,-17.888289,19.215786,0.0061
24.24005,1.616003333,6.024346,-20.172051,19.215847,-0.0003
24.32001,1.621334,5.800846,-22.350046,19.215844,-0.0062
24.41003,1.627335333,5.557833,-24.301324,19.215782,-0.01
24.49005,1.63267,5.299178,-25.865478,19.215682,-0.0107
24.57001,1.638000667,5.030523,-26.865477,19.215575,-0.0078
24.65003,1.643335333,4.759044,-27.147932,19.215497,-0.0014
24.74005,1.649336667,4.49277,-26.627377,19.215483,0.0073
24.82001,1.654667333,4.239601,-25.316892,19.215556,0.0156
24.90003,1.660002,4.00629,-23.331074,19.215712,0.0201
24.99005,1.666003333,3.797716,-20.857395,19.215913,0.0175
25.07001,1.671334,3.616665,-18.105093,19.216088,0.0062
25.15003,1.676668667,3.464151,-15.251463,19.21615,-0.0125
25.24005,1.68267,3.340074,-12.40769,19.216025,-0.0333
25.32001,1.688000667,3.243888,-9.618609,19.215692,-0.0478
25.40003,1.693335333,3.174927,-6.896086,19.215214,-0.0463
25.49005,1.699336667,3.132225,-4.270199,19.214751,-0.0229
25.57001,1.704667333,3.113901,-1.832399,19.214522,0.0214
25.66003,1.710668667,3.116439,0.253799,19.214736,0.0752
25.74005,1.716003333,3.134287,1.784827,19.215488,0.1175
25.83002,1.722001333,3.160095,2.580799,19.216663,0.1235
25.91003,1.727335333,3.185631,2.553551,19.217898,0.0745
26,1.733333333,3.203123,1.749221,19.218643,-0.0313
26.08002,1.738668,3.2066,0.34774,19.21833,-0.1695
26.17004,1.744669333,3.192804,-1.379665,19.216635,-0.2892
26.25,1.75,3.161421,-3.138289,19.213743,-0.3252
26.34003,1.756002,3.11463,-4.679065,19.210491,-0.2214
26.42004,1.761336,3.056172,-5.845793,19.208277,0.0386
26.51001,1.767334,2.990314,-6.585802,19.208663,0.4055
26.59003,1.772668667,2.921071,-6.924275,19.212718,0.7552
26.68005,1.77867,2.851885,-6.918689,19.22027,0.9079
26.77002,1.784668,2.785705,-6.617982,19.229349,0.6765
26.85004,1.790002667,2.725251,-6.045376,19.236114,-0.0672
26.94,1.796,2.673169,-5.208223,19.235442,-1.3312
27.02002,1.801334667,2.631934,-4.123493,19.22213,-2.9767
27.11005,1.807336667,2.603513,-2.842103,19.192363,-4.7489
27.20001,1.813334,2.588916,-1.459649,19.144874,-6.3581
27.28003,1.818668667,2.587819,-0.109778,19.081293,-7.585
27.37006,1.824670667,2.598385,1.056654,19.005443,-8.3533
27.46002,1.830668,2.617394,1.900846,18.92191,-8.7334
27.55005,1.83667,2.640668,2.327419,18.834576,-8.878
27.63001,1.842000667,2.663768,2.310041,18.745796,-8.9324
27.72003,1.848002,2.68278,1.901179,18.656472,-8.9752
27.81006,1.854004,2.694953,1.217312,18.56672,-9.017
27.90003,1.860002,2.69895,0.399657,18.47655,-9.0352
27.98004,1.865336,2.694583,-0.436706,18.386198,-9.0169
28.07001,1.871334,2.682146,-1.243618,18.296029,-8.9753
28.16003,1.877335333,2.661643,-2.050309,18.206276,-8.9323
28.25,1.883333333,2.632287,-2.935643,18.116953,-8.878
28.34003,1.889335333,2.592558,-3.972842,18.028173,-8.7334
28.43005,1.895336667,2.540821,-5.173762,17.940839,-8.3533
28.52002,1.901334667,2.476186,-6.463518,17.857306,-7.585
28.60004,1.906669333,2.39917,-7.701596,17.781456,-6.3581
28.69,1.912666667,2.311778,-8.739185,17.717875,-4.7489
28.78003,1.918668667,2.216968,-9.481004,17.670386,-2.9767
28.87006,1.924670667,2.117795,-9.917265,17.640619,-1.3311
28.96002,1.930668,2.016709,-10.108616,17.627308,-0.0673
29.05005,1.93667,1.91538,-10.132908,17.626635,0.6765
29.14002,1.942668,1.815143,-10.023658,17.6334,0.9079
29.23004,1.948669333,1.717783,-9.735997,17.642479,0.7552
29.32001,1.954667333,1.626152,-9.163128,17.650031,0.4054
29.41003,1.960668667,1.544163,-8.19892,17.654085,0.0386
29.5,1.966666667,1.476026,-6.813727,17.654471,-0.2214
29.59003,1.972668667,1.425032,-5.099395,17.652257,-0.3251
29.68005,1.97867,1.392469,-3.256246,17.649006,-0.2891
29.77002,1.984668,1.377172,-1.52971,17.646115,-0.1694
29.86005,1.99067,1.375846,-0.132574,17.644421,-0.0313
29.95001,1.996667333,1.383925,0.807881,17.644108,0.0744
30.04004,2.002669333,1.396513,1.258798,17.644852,0.1234
30.13001,2.008667333,1.409059,1.254612,17.646086,0.1173
30.23004,2.015336,1.417647,0.858823,17.647259,0.0749
30.32001,2.021334,1.419043,0.139584,17.648008,0.0214
30.41003,2.027335333,1.410744,-0.829893,17.648222,-0.0228
30.5,2.033333333,1.391212,-1.953225,17.647994,-0.046
30.59003,2.039335333,1.36027,-3.094189,17.647534,-0.0471
30.68005,2.045336667,1.319467,-4.080303,17.647063,-0.0328
30.77002,2.051334667,1.272132,-4.733517,17.646735,-0.0122
30.87006,2.058004,1.222945,-4.918735,17.646613,0.006
30.96002,2.064001333,1.177046,-4.589829,17.646673,0.0167
31.05005,2.070003333,1.138925,-3.812135,17.64684,0.0186
31.14002,2.076001333,1.111429,-2.74962,17.647026,0.014
31.24005,2.08267,1.095234,-1.619445,17.647166,0.0063
31.33002,2.088668,1.088932,-0.630224,17.647229,-0.0011
31.42004,2.094669333,1.089664,0.073161,17.647218,-0.0059
31.51001,2.100667333,1.094055,0.439111,17.647159,-0.0073
31.61005,2.107336667,1.099115,0.506058,17.647086,-0.0059
31.70001,2.113334,1.102843,0.372729,17.647027,-0.003
31.79004,2.119336,1.104411,0.156844,17.646997,0
31.89002,2.126001333,1.103992,-0.041936,17.646997,0.002
31.98004,2.132002667,1.102351,-0.164105,17.647017,0.0028
32.07001,2.138000667,1.100406,-0.194447,17.647045,0.0024
32.17004,2.144669333,1.098888,-0.151878,17.647069,0.0014
32.26001,2.150667333,1.098165,-0.072293,17.647083,0.0002
32.35004,2.156669333,1.098246,0.008162,17.647085,-0.0006
32.45001,2.163334,1.098889,0.064303,17.647079,-0.0011
32.54004,2.169336,1.099748,0.085917,17.647068,-0.001
32.63001,2.175334,1.100506,0.075765,17.647058,-0.0006
32.73004,2.182002667,1.10095,0.044416,17.647052,-0.0002
32.82001,2.188000667,1.100999,0.004832,17.64705,0.0002
32.92004,2.194669333,1.100685,-0.031381,17.647052,0.0004
33.01001,2.200667333,1.100129,-0.055581,17.647056,0.0004
33.11005,2.207336667,1.099506,-0.062263,17.64706,0.0003
33.20001,2.213334,1.099016,-0.049005,17.647063,0.0001
33.30005,2.220003333,1.098846,-0.017043,17.647064,-0.0001
33.39002,2.226001333,1.099121,0.027523,17.647063,-0.0001
33.49005,2.23267,1.09985,0.072876,17.647062,-0.0002
33.58002,2.238668,1.100874,0.102466,17.64706,-0.0001
33.68005,2.245336667,1.101864,0.098976,17.647059,0
33.77002,2.251334667,1.102376,0.051216,17.647059,0
33.87006,2.258004,1.101997,-0.037909,17.647059,0
33.96002,2.264001333,1.100539,-0.145812,17.647059,0.0001
34.06006,2.270670667,1.098229,-0.231052,17.64706,0
34.16003,2.277335333,1.095794,-0.243442,17.64706,0.0001
34.25,2.283333333,1.094362,-0.143271,17.647061,0
34.35004,2.290002667,1.095109,0.074794,17.647061,-0.0001
34.44,2.296,1.098724,0.361443,17.64706,0
34.54004,2.302669333,1.104784,0.606059,17.64706,0
34.64002,2.309334667,1.111297,0.65126,17.64706,0
34.73004,2.315336,1.114593,0.329556,17.64706,0
34.83002,2.322001333,1.10973,-0.486265,17.64706,0
34.93005,2.32867,1.091373,-1.835659,17.64706,0
35.02002,2.334668,1.054927,-3.644644,17.64706,0
35.12006,2.341337333,0.997585,-5.734223,17.64706,0
35.22003,2.348002,0.918971,-7.861395,17.64706,0
35.31006,2.354004,0.821196,-9.777471,17.64706,0
35.41003,2.360668667,0.708364,-11.28323,17.64706,0
35.51001,2.367334,0.585701,-12.266245,17.64706,0
35.61005,2.374003333,0.458535,-12.716583,17.64706,0
35.70001,2.380000667,0.331296,-12.723902,17.64706,0
35.80005,2.38667,0.206709,-12.458748,17.64706,0
35.90003,2.393335333,0.085326,-12.138302,17.64706,0
36,2.4,-0.034459,-11.978539,17.64706,0
36.10004,2.406669333,-0.155877,-12.141724,17.64706,0
36.20001,2.413334,-0.282826,-12.694954,17.64706,0
36.29004,2.419336,-0.418781,-13.595445,17.64706,0
36.39002,2.426001333,-0.565871,-14.709058,17.64706,0
36.49005,2.43267,-0.72441,-15.8539,17.64706,0
36.59003,2.439335333,-0.892903,-16.849309,17.64706,0
36.69,2.446,-1.068404,-17.550045,17.64706,0
36.79004,2.452669333,-1.246975,-17.857128,17.64706,0
36.89002,2.459334667,-1.424094,-17.711881,17.64706,0
36.99005,2.466003333,-1.594962,-17.086779,17.64706,0
37.08002,2.472001333,-1.754781,-15.981907,17.64706,0
37.18005,2.47867,-1.899047,-14.426664,17.64706,0
37.28003,2.485335333,-2.023873,-12.482516,17.64706,0
37.38001,2.492000667,-2.126324,-10.245179,17.64706,0
37.48004,2.498669333,-2.204791,-7.846625,17.64706,0
37.58002,2.505334667,-2.259332,-5.454187,17.64706,0
37.68005,2.512003333,-2.291931,-3.259857,17.64706,0
37.78003,2.518668667,-2.306478,-1.454701,17.64706,0
37.88001,2.525334,-2.3084,-0.192197,17.64706,0
37.98004,2.532002667,-2.303931,0.446914,17.64706,0
38.08002,2.538668,-2.299189,0.474171,17.64706,0
38.18005,2.545336667,-2.299293,-0.01035,17.64706,0
38.29004,2.552669333,-2.307727,-0.843405,17.64706,0
38.39002,2.559334667,-2.326092,-1.836573,17.64706,0
38.49005,2.566003333,-2.354238,-2.8146,17.64706,0
38.59003,2.572668667,-2.390667,-3.642856,17.64706,0
38.69,2.579333333,-2.433045,-4.237841,17.64706,0
38.79004,2.586002667,-2.478669,-4.562359,17.64706,0
38.89002,2.592668,-2.524797,-4.612844,17.64706,0
38.99005,2.599336667,-2.568869,-4.40716,17.64706,0
39.09003,2.606002,-2.608646,-3.977655,17.64706,0
39.20001,2.613334,-2.642344,-3.369889,17.64706,0
39.30005,2.620003333,-2.668787,-2.644258,17.64706,0
39.40003,2.626668667,-2.687545,-1.875827,17.64706,0
39.5,2.633333333,-2.699023,-1.147749,17.64706,0
39.60004,2.640002667,-2.704394,-0.537078,17.64706,0
39.71002,2.647334667,-2.705367,-0.097347,17.64706,0
39.81006,2.654004,-2.703825,0.154185,17.64706,0
39.91003,2.660668667,-2.701441,0.238377,17.64706,0
40.01001,2.667334,-2.699398,0.204304,17.64706,0
40.12006,2.674670667,-2.698278,0.112069,17.64706,0
40.22003,2.681335333,-2.698126,0.015197,17.64706,0
40.32001,2.688000667,-2.698641,-0.051567,17.64706,0
40.42004,2.694669333,-2.699404,-0.076217,17.64706,0
40.53003,2.702002,-2.700061,-0.065745,17.64706,0
40.63001,2.708667333,-2.700437,-0.037576,17.64706,0
40.73004,2.715336,-2.700536,-0.009964,17.64706,0
40.84003,2.722668667,-2.700483,0.005386,17.64706,0
40.94,2.729333333,-2.700417,0.006564,17.64706,0
41.04004,2.736002667,-2.700415,0.000226,17.64706,0
41.15003,2.743335333,-2.700445,-0.003013,17.64706,0
41.25,2.75,-2.700391,0.005392,17.64706,0
41.36005,2.757336667,-2.700123,0.026774,17.64706,0
41.46002,2.764001333,-2.699593,0.053035,17.64706,0
41.56006,2.770670667,-2.698907,0.068571,17.64706,0
41.67004,2.778002667,-2.698344,0.056291,17.64706,0
41.77002,2.784668,-2.698282,0.006211,17.64706,0
41.88001,2.792000667,-2.699045,-0.076267,17.64706,0
41.98004,2.798669333,-2.700704,-0.16591,17.64706,0
42.09003,2.806002,-2.702904,-0.220036,17.64706,0
42.19,2.812666667,-2.704792,-0.188734,17.64706,0
42.30005,2.820003333,-2.7051,-0.030834,17.64706,0
42.40003,2.826668667,-2.702403,0.269685,17.64706,0
42.51001,2.834000667,-2.695464,0.693917,17.64706,0
42.61005,2.84067,-2.683558,1.190629,17.64706,0
42.72003,2.848002,-2.666637,1.692024,17.64706,0
42.82001,2.854667333,-2.645273,2.136383,17.64706,0
42.93005,2.862003333,-2.620411,2.486276,17.64706,0
43.04004,2.869336,-2.593085,2.7326,17.64706,0
43.14002,2.876001333,-2.564253,2.883179,17.64706,0
43.25,2.883333333,-2.53481,2.944337,17.64706,0
43.35004,2.890002667,-2.505732,2.907712,17.64706,0
43.46002,2.897334667,-2.478223,2.750916,17.64706,0
43.57001,2.904667333,-2.453693,2.453053,17.64706,0
43.67004,2.911336,-2.43351,2.018252,17.64706,0
43.78003,2.918668667,-2.418568,1.494212,17.64706,0
43.89002,2.926001333,-2.408849,0.971925,17.64706,0
43.99005,2.93267,-2.403244,0.560517,17.64706,0
44.10004,2.940002667,-2.399794,0.344942,17.64706,0
44.21002,2.947334667,-2.396336,0.345812,17.64706,0
44.31006,2.954004,-2.391312,0.502376,17.64706,0
44.42004,2.961336,-2.384407,0.690531,17.64706,0
44.53003,2.968668667,-2.376684,0.772341,17.64706,0
44.63001,2.975334,-2.370104,0.657924,17.64706,0
44.74005,2.98267,-2.366588,0.351598,17.64706,0
44.85004,2.990002667,-2.367014,-0.04259,17.64706,0
44.96002,2.997334667,-2.370645,-0.363078,17.64706,0
45.06006,3.004004,-2.375268,-0.462325,17.64706,0
45.17004,3.011336,-2.377981,-0.271232,17.64706,0
45.28003,3.018668667,-2.376211,0.176936,17.64706,0
45.39002,3.026001333,-2.368483,0.772861,17.64706,0
45.5,3.033333333,-2.354596,1.388712,17.64706,0
45.61005,3.04067,-2.335273,1.932229,17.64706,0
45.71002,3.047334667,-2.311585,2.368799,17.64706,0
45.82001,3.054667333,-2.284531,2.705464,17.64706,0
45.93005,3.062003333,-2.254985,2.954567,17.64706,0
46.04004,3.069336,-2.223941,3.104425,17.64706,0
46.15003,3.076668667,-2.192784,3.115706,17.64706,0
46.26001,3.084000667,-2.163347,2.943629,17.64706,0
46.37006,3.091337333,-2.137641,2.570593,17.64706,0
46.48004,3.098669333,-2.11735,2.029136,17.64706,0
46.59003,3.106002,-2.103337,1.401328,17.64706,0
46.70001,3.113334,-2.0954,0.793723,17.64706,0
46.80005,3.120003333,-2.092401,0.299869,17.64706,0
46.91003,3.127335333,-2.092717,-0.031648,17.64706,0
47.02002,3.134668,-2.094812,-0.209449,17.64706,0
47.13001,3.142000667,-2.097694,-0.288188,17.64706,0.0001
47.24005,3.149336667,-2.101104,-0.340974,17.647061,0
47.35004,3.156669333,-2.105388,-0.428419,17.647061,0
47.46002,3.164001333,-2.111157,-0.576937,17.647061,-0.0001
47.57001,3.171334,-2.118892,-0.773474,17.64706,0
47.69,3.179333333,-2.128657,-0.976492,17.64706,-0.0001
47.80005,3.18667,-2.140032,-1.137492,17.647059,-1.00E-04
47.91003,3.194002,-2.152288,-1.225656,17.647058,0
48.02002,3.201334667,-2.164773,-1.248478,17.647058,1.00E-04
48.13001,3.208667333,-2.177384,-1.26107,17.647059,0.0002
48.24005,3.216003333,-2.190956,-1.357182,17.647061,0.0002
48.35004,3.223336,-2.207356,-1.640022,17.647063,0.0002
48.46002,3.230668,-2.229163,-2.18071,17.647065,0
48.57001,3.238000667,-2.258965,-2.980188,17.647065,-0.0002
48.68005,3.245336667,-2.298472,-3.950682,17.647063,-0.0004
48.80005,3.253336667,-2.347733,-4.92616,17.647059,-0.0006
48.91003,3.260668667,-2.40475,-5.701683,17.647053,-0.0005
49.02002,3.268001333,-2.465668,-6.091794,17.647048,-0.0002
49.13001,3.275334,-2.525569,-5.990103,17.647046,0.0004
49.24005,3.28267,-2.579663,-5.409414,17.64705,0.001
49.36005,3.29067,-2.624532,-4.486866,17.64706,0.0015
49.47003,3.298002,-2.659029,-3.44971,17.647075,0.0014
49.58002,3.305334667,-2.684531,-2.550194,17.647089,0.0007
49.69,3.312666667,-2.70442,-1.988905,17.647096,-0.0007
49.81006,3.320670667,-2.722942,-1.852186,17.647089,-0.0023
49.92004,3.328002667,-2.743812,-2.087005,17.647066,-0.0036
50.03003,3.335335333,-2.76905,-2.5238,17.64703,-0.0038
50.14002,3.342668,-2.798436,-2.938591,17.646992,-0.0023
50.26001,3.350667333,-2.829733,-3.129712,17.646969,0.0009
50.37006,3.358004,-2.859536,-2.98033,17.646978,0.0052
50.48004,3.365336,-2.884398,-2.486175,17.64703,0.0089
50.60004,3.373336,-2.901831,-1.743352,17.647119,0.0101
50.71002,3.380668,-2.910898,-0.906638,17.64722,0.007
50.82001,3.388000667,-2.912282,-0.138389,17.64729,-0.0005
50.94,3.396,-2.907961,0.432044,17.647285,-0.0113
